 No. , date , time , model , code , Barcode ,Total Rank  ,Upper amount (g), angle (deg), rank ,Lower amount (g), angle (deg), rank ,UP+LO amount (g), rank ,Static amount (g), angle (deg), rank ,Couple amount (g), angle (deg), rank ,LRO-T OA amount (mm), angle (deg), rank ,LRO-B OA amount (mm), angle (deg), rank ,RRO1 OA amount (mm), angle (deg), rank ,RRO2 OA amount (mm), angle (deg), rank ,RRO3 OA amount (mm), angle (deg), rank ,LRO-T 1st amount (mm), angle (deg), rank ,LRO-B 1st amount (mm), angle (deg), rank ,RRO1 1st amount (mm), angle (deg), rank ,RRO2 1st amount (mm), angle (deg), rank ,RRO3 1st amount (mm), angle (deg), rank ,LRO-T 2nd amount (mm), angle (deg), rank ,LRO-B 2nd amount (mm), angle (deg), rank ,RRO1 2nd amount (mm), angle (deg), rank ,RRO2 2nd amount (mm), angle (deg), rank ,RRO3 2nd amount (mm), angle (deg), rank ,LRO-T Nth amount (mm), angle (deg), rank ,LRO-B Nth amount (mm), angle (deg), rank ,RRO1 Nth amount (mm), angle (deg), rank ,RRO2 Nth amount (mm), angle (deg), rank ,RRO3 Nth amount (mm), angle (deg), rank ,LRO-T Bulge amount (mm), angle (deg), rank ,LRO-B Bulge amount (mm), angle (deg), rank ,LRO-T Dent amount (mm), angle (deg), rank ,LRO-B Dent amount (mm), angle (deg), rank ,Circuly value (mm), rank ,OuterDiameter1 value (mm), rank ,OuterDiameter2 value (mm), rank ,OuterDiameter3 value (mm), rank ,RO TOTAL  ,Meas.Pressure value (Kg/f),Weight value (Kg), rank ,Width value (mm), rank 
394956,2023/11/23,05:52:27,101,175/65R14           ,47062146,A,18.519,59.8,A,9.542,158.2,A,28.062,A,19.561,88.7,A,22.032,34.5,A,0.489,215.6,A,0.451,352.6,A,0,0,A,0.57,110.7,A,0,0,A,0.163,249.8,A,0.143,309.6,A,0,0,A,0.338,104.1,A,0,0,A,0.065,92.4,A,0.126,9.5,A,0,0,A,0.172,317,A,0,0,A,0.039,92.4,A,0.066,9.5,A,0,0,A,0.011,317,A,0,0,A,0.321,334.3,A,0.238,331.3,A,0.322,303.4,A,0.298,235.4,A,0.338,A,0,A,595.903,A,0,A,A,0,0,OK,0,A
394957,2023/11/23,05:52:59,101,175/65R14           ,47062190,A,13.756,302.5,A,14.616,236.3,A,28.372,A,23.775,268.3,A,15.508,2.1,A,0.74,353.9,A,0.448,243.1,A,0,0,A,0.655,121,A,0,0,A,0.426,303,A,0.145,207.1,A,0,0,A,0.394,126.2,A,0,0,A,0.125,357.6,A,0.105,269,A,0,0,A,0.098,346.4,A,0,0,A,0.013,357.6,A,0.04,269,A,0,0,A,0.055,346.4,A,0,0,A,0.694,354,A,0.371,97.2,A,0.252,93.6,A,0.196,345.1,A,0.228,A,0,A,596.306,A,0,A,A,0,0,OK,0,A
394958,2023/11/23,05:53:27,101,175/65R14           ,47062323,A,22.139,353,A,2.401,183.1,A,24.54,A,19.779,351.8,A,24.507,354,A,0.76,294.5,A,0.468,250.8,A,0,0,A,0.453,166,A,0,0,A,0.464,293.6,A,0.239,293.5,A,0,0,A,0.115,235.5,A,0,0,A,0.034,221.9,A,0.051,157.4,A,0,0,A,0.082,331.2,A,0,0,A,0.028,221.9,A,0.022,157.4,A,0,0,A,0.089,333,A,0,0,A,0.339,90.1,A,0.192,89.4,A,0.306,346.5,A,0.311,106.3,A,0.247,A,0,A,596.03,A,0,A,A,0,0,OK,0,A
394959,2023/11/23,05:53:54,101,175/65R14           ,47062324,A,28.229,318.3,A,29.489,289,A,57.718,A,55.85,303.3,A,14.618,38.5,A,0.466,197.3,A,0.563,330.5,A,0,0,A,0.633,84.6,A,0,0,A,0.218,201.4,A,0.193,281.4,A,0,0,A,0.441,142.6,A,0,0,A,0.077,42.7,A,0.115,226.6,A,0,0,A,0.143,170.1,A,0,0,A,0.031,42.7,A,0.044,226.6,A,0,0,A,0.041,170.6,A,0,0,A,0.384,307.8,A,0.251,72.3,A,0.288,120.8,A,0.193,300.8,A,0.258,A,0,A,596.095,A,0,A,A,0,0,OK,0,A
394960,2023/11/23,05:54:24,101,175/65R14           ,47062527,A,11.072,79.7,A,4.584,291,A,15.656,A,7.536,61.3,A,15.179,88.7,A,0.494,204.4,A,0.492,103.8,A,0,0,A,0.582,115,A,0,0,A,0.281,254.1,A,0.143,201.5,A,0,0,A,0.186,102.1,A,0,0,A,0.055,93.3,A,0.158,313,A,0,0,A,0.292,259.6,A,0,0,A,0.037,93.3,A,0.045,313,A,0,0,A,0.015,259.3,A,0,0,A,0.383,359.9,A,0.283,95.6,A,0.312,91.1,A,0.23,228.4,A,0.396,A,0,A,596.052,A,0,A,A,0,0,OK,0,A
394961,2023/11/23,05:54:52,101,175/65R14           ,47062212,A,19.193,276.4,A,30.972,260.6,A,50.165,A,49.714,266.7,A,13.556,57.9,A,0.805,319,A,0.515,175,A,0,0,A,0.716,14.2,A,0,0,A,0.561,320.4,A,0.336,129.6,A,0,0,A,0.276,327.6,A,0,0,A,0.112,174.6,A,0.142,21.6,A,0,0,A,0.442,342.8,A,0,0,A,0.012,174.6,A,0.027,21.6,A,0,0,A,0.015,342.8,A,0,0,A,0.401,240.5,A,0.328,31.6,A,0.426,243.7,A,0.266,54.8,A,0.633,A,0,A,595.991,A,0,A,A,0,0,OK,0,A
394962,2023/11/23,05:55:19,101,175/65R14           ,47062153,A,14.869,24.9,A,23.637,276.6,A,38.505,A,23.64,313.2,A,31.634,70.1,A,0.394,317.5,A,0.575,248.7,A,0,0,A,0.632,168,A,0,0,A,0.158,313,A,0.34,300.8,A,0,0,A,0.237,135.9,A,0,0,A,0.066,145.5,A,0.065,232.7,A,0,0,A,0.26,256.3,A,0,0,A,0.049,145.5,A,0.036,232.7,A,0,0,A,0.058,256.7,A,0,0,A,0.384,317.6,A,0.319,99.8,A,0.303,92.8,A,0.3,60.4,A,0.375,A,0,A,595.799,A,0,A,A,0,0,OK,0,A
394963,2023/11/23,05:55:48,101,175/65R14           ,47062208,A,20.903,63.6,A,11.994,227.7,A,32.897,A,9.93,83,A,32.604,57.8,A,0.421,304.8,A,0.462,224.6,A,0,0,A,0.477,114.4,A,0,0,A,0.211,328,A,0.071,250.5,A,0,0,A,0.16,125.3,A,0,0,A,0.116,237.7,A,0.123,62.1,A,0,0,A,0.203,19.6,A,0,0,A,0.016,237.7,A,0.11,62.1,A,0,0,A,0.077,19.6,A,0,0,A,0.349,242.1,A,0.249,62.6,A,0.347,275,A,0.228,159.4,A,0.326,A,0,A,596.073,A,0,A,A,0,0,OK,0,A
394964,2023/11/23,05:56:14,101,175/65R14           ,47062525,A,41.52,93.6,A,16.196,171.6,A,57.716,A,47.581,113,A,41.335,71,A,0.462,359.5,A,0.684,245.4,A,0,0,A,0.585,113.6,A,0,0,A,0.216,33.5,A,0.385,251.1,A,0,0,A,0.082,62.9,A,0,0,A,0.031,179.4,A,0.04,187.2,A,0,0,A,0.261,219.4,A,0,0,A,0.012,179.4,A,0.038,187.2,A,0,0,A,0.051,219.4,A,0,0,A,0.341,227.4,A,0.333,358.7,A,0.27,220.7,A,0.216,197,A,0.402,A,0,A,596.1,A,0,A,A,0,0,OK,0,A
394965,2023/11/23,05:56:40,101,175/65R14           ,47062429,A,7.982,199.5,A,16.813,182.2,A,24.795,A,24.55,187.7,A,9.492,347.7,A,1.284,355.2,A,0.804,134.6,A,0,0,A,0.804,164.4,A,0,0,A,0.626,336.6,A,0.436,153.3,A,0,0,A,0.608,160.7,A,0,0,A,0.155,12.7,A,0.095,273.8,A,0,0,A,0.02,137.9,A,0,0,A,0.116,12.7,A,0.056,273.8,A,0,0,A,0.057,143.3,A,0,0,A,0.649,355.5,A,0.296,241.9,A,0.348,350.2,A,0.929,95.9,A,0.316,A,0,A,596.073,A,0,A,A,0,0,OK,0,A
394966,2023/11/23,05:57:11,101,175/65R14           ,47062189,A,16.439,350.6,A,20.012,278.2,A,36.45,A,29.503,310.3,A,21.701,52,A,0.297,216.7,A,0.478,357.8,A,0,0,A,0.485,107.4,A,0,0,A,0.153,332.3,A,0.286,277,A,0,0,A,0.277,61.3,A,0,0,A,0.076,27.3,A,0.007,290.6,A,0,0,A,0.066,313.6,A,0,0,A,0.031,27.3,A,0.089,290.6,A,0,0,A,0.01,313.6,A,0,0,A,0.27,93.3,A,0.217,233.5,A,0.308,99.8,A,0.219,236.9,A,0.276,A,0,A,596.007,A,0,A,A,0,0,OK,0,A
394967,2023/11/23,05:57:40,101,175/65R14           ,47062191,A,9.655,117.4,A,11.03,82,A,20.686,A,19.712,98.5,A,6.42,201.5,A,0.541,198,A,0.5,37.4,A,0,0,A,0.489,168.6,A,0,0,A,0.285,238.2,A,0.222,68.6,A,0,0,A,0.095,262,A,0,0,A,0.049,19.7,A,0.015,73.8,A,0,0,A,0.213,4.2,A,0,0,A,0.018,19.7,A,0.051,73.8,A,0,0,A,0.007,4.2,A,0,0,A,0.572,356.4,A,0.656,356.5,A,0.423,348.5,A,0.383,346.3,A,0.321,A,0,A,595.94,A,0,A,A,0,0,OK,0,A
394968,2023/11/23,05:58:07,101,175/65R14           ,47062186,A,7.857,80,A,7.645,288.4,A,15.502,A,3.799,7.3,A,15.031,94,A,0.462,200,A,0.624,242.4,A,0,0,A,0.485,116.6,A,0,0,A,0.137,135.8,A,0.451,270.7,A,0,0,A,0.215,130.1,A,0,0,A,0.091,13.5,A,0.059,260.4,A,0,0,A,0.218,268.2,A,0,0,A,0.053,13.5,A,0.013,260.4,A,0,0,A,0.011,268.2,A,0,0,A,0.466,357,A,0.419,358.2,A,0.27,231.2,A,0.211,319.3,A,0.354,A,0,A,595.843,A,0,A,A,0,0,OK,0,A
394969,2023/11/23,05:58:37,101,175/65R14           ,47062532,A,25.813,40.5,A,13.05,128.3,A,38.863,A,29.362,66.8,A,28.48,13.2,A,0.693,357.6,A,0.642,356.3,A,0,0,A,0.676,112.7,A,0,0,A,0.486,303.1,A,0.437,78,A,0,0,A,0.589,114.7,A,0,0,A,0.193,120.4,A,0.103,39.8,A,0,0,A,0.103,316.8,A,0,0,A,0.059,120.4,A,0.067,39.8,A,0,0,A,0.033,316.8,A,0,0,A,0.399,356.2,A,0.238,115.3,A,0.222,194.7,A,0.275,13.7,A,0.291,A,0,A,596.163,A,0,A,A,0,0,OK,0,A
394970,2023/11/23,05:59:06,101,175/65R14           ,47062211,A,40.98,118.4,A,16.423,172.7,A,57.403,A,52.294,133.2,A,34.11,95.4,A,0.506,329.8,A,0.49,337,A,0,0,A,0.834,170.5,A,0,0,A,0.189,283,A,0.161,23.6,A,0,0,A,0.522,132.3,A,0,0,A,0.197,221.6,A,0.043,1.6,A,0,0,A,0.257,337.5,A,0,0,A,0.052,221.6,A,0.037,1.6,A,0,0,A,0.032,337.5,A,0,0,A,0.612,44.6,A,0.302,44.8,A,0.42,229,A,0.288,72.8,A,0.453,A,0,A,596.141,A,0,A,A,0,0,OK,0,A
394971,2023/11/23,05:59:35,101,175/65R14           ,47062150,A,11.405,332.7,A,25.195,275.3,A,36.6,A,32.782,292.3,A,21.331,68.5,A,0.541,318.6,A,0.789,355.6,A,0,0,A,0.479,111.1,A,0,0,A,0.26,325.8,A,0.346,279.7,A,0,0,A,0.255,85.5,A,0,0,A,0.111,233.2,A,0.117,37.6,A,0,0,A,0.061,16.3,A,0,0,A,0.059,233.2,A,0.119,37.6,A,0,0,A,0.039,15.5,A,0,0,A,0.516,357.5,A,0.428,358.6,A,0.402,350.9,A,0.306,351.6,A,0.299,A,0,A,595.955,A,0,A,A,0,0,OK,0,A
394972,2023/11/23,06:00:04,101,175/65R14           ,47062207,A,7.827,350.9,A,12.783,295.3,A,20.61,A,18.38,315.9,A,10.56,77.7,A,0.708,347.3,A,0.693,221.6,A,0,0,A,0.646,78.5,A,0,0,A,0.401,354.6,A,0.253,189.6,A,0,0,A,0.334,28.3,A,0,0,A,0.11,143.6,A,0.109,213.2,A,0,0,A,0.219,161,A,0,0,A,0.007,143.6,A,0.106,213.2,A,0,0,A,0.079,161,A,0,0,A,0.761,350.5,A,0.478,352.8,A,0.618,337.1,A,0.359,92.7,A,0.368,A,0,A,596.136,A,0,A,A,0,0,OK,0,A
394973,2023/11/23,06:00:35,101,175/65R14           ,47062534,A,28.555,358,A,25.539,271.7,A,54.094,A,39.518,317.9,A,37.063,41.5,A,1.109,359.3,A,1.148,217.8,A,0,0,A,0.671,121,A,0,0,A,0.809,27.4,A,0.921,227.9,A,0,0,A,0.499,162.1,A,0,0,A,0.149,175.2,A,0.314,335.5,A,0,0,A,0.235,282.6,A,0,0,A,0.054,175.2,A,0.084,335.5,A,0,0,A,0.025,282.6,A,0,0,A,0.557,1.3,A,0.418,358.9,A,0.358,351.3,A,0.468,99.3,A,0.306,A,0,A,596.073,A,0,A,A,0,0,OK,0,A
394974,2023/11/23,06:01:04,101,175/65R14           ,47062433,A,8.059,36.6,A,12.617,263.1,A,20.676,A,9.173,302.6,A,19.082,65.2,A,0.678,315.6,A,0.658,147.3,A,0,0,A,0.846,113.3,A,0,0,A,0.474,299.1,A,0.397,121.8,A,0,0,A,0.631,124.5,A,0,0,A,0.07,63.5,A,0.016,78,A,0,0,A,0.051,203.9,A,0,0,A,0.028,63.5,A,0.023,78,A,0,0,A,0.042,203.9,A,0,0,A,0.378,355.3,A,0.371,332.2,A,0.61,347,A,0.427,349.4,A,0.311,A,0,A,596.018,A,0,A,A,0,0,OK,0,A
394975,2023/11/23,06:01:36,101,175/65R14           ,47062414,A,23.798,22.9,A,16.38,305.6,A,40.178,A,31.709,352.6,A,25.765,61.2,A,0.594,68.6,A,0.94,0.2,A,0,0,A,0.709,172.1,A,0,0,A,0.294,26.2,A,0.425,318.9,A,0,0,A,0.443,101.4,A,0,0,A,0.14,111.3,A,0.182,343.6,A,0,0,A,0.266,295.8,A,0,0,A,0.038,111.3,A,0.081,343.6,A,0,0,A,0.037,295.8,A,0,0,A,0.512,294.4,A,0.356,358.9,A,0.411,43,A,0.309,229.7,A,0.36,A,0,A,596.049,A,0,A,A,0,0,OK,0,A
394976,2023/11/23,06:02:04,101,175/65R14           ,47062431,A,37.971,347.1,A,24.363,320.9,A,62.334,A,60.794,336.9,A,19.36,20.8,A,0.45,205.7,A,0.457,356,A,0,0,A,0.736,111.2,A,0,0,A,0.269,261.9,A,0.085,66.6,A,0,0,A,0.224,40.5,A,0,0,A,0.066,69.3,A,0.082,302.6,A,0,0,A,0.296,217.9,A,0,0,A,0.041,69.3,A,0.061,302.6,A,0,0,A,0.015,217.9,A,0,0,A,0.309,357.1,A,0.307,356.4,A,0.236,284.2,A,0.205,347.1,A,0.464,A,0,A,596.012,A,0,A,A,0,0,OK,0,A
394977,2023/11/23,06:02:31,101,175/65R14           ,47062154,A,9.138,150.5,A,23.806,277.7,A,32.944,A,19.672,256,A,30.223,111.7,A,0.645,203.2,A,0.571,359.6,A,0,0,A,0.547,173.6,A,0,0,A,0.285,275.7,A,0.072,342.4,A,0,0,A,0.336,146.3,A,0,0,A,0.186,43.1,A,0.09,16.5,A,0,0,A,0.14,314.6,A,0,0,A,0.045,43.1,A,0.042,16.5,A,0,0,A,0.023,312.9,A,0,0,A,0.465,0,A,0.37,359.9,A,0.286,352.7,A,0.191,166.5,A,0.301,A,0,A,595.82,A,0,A,A,0,0,OK,0,A
394978,2023/11/23,06:03:00,101,175/65R14           ,47062426,A,26.797,45.7,A,23.056,101.1,A,49.853,A,44.169,71.1,A,23.419,351.5,A,0.757,272.9,A,0.631,114.4,A,0,0,A,0.899,172.2,A,0,0,A,0.482,330,A,0.284,121.3,A,0,0,A,0.463,146.1,A,0,0,A,0.187,127.2,A,0.04,265.6,A,0,0,A,0.082,71.6,A,0,0,A,0.097,127.2,A,0.031,265.6,A,0,0,A,0.042,75.1,A,0,0,A,0.405,259.4,A,0.322,259.2,A,0.299,352.6,A,0.853,357.3,A,0.392,A,0,A,595.719,A,0,A,A,0,0,OK,0,A
394979,2023/11/23,06:03:29,101,175/65R14           ,47062149,A,2.634,343.1,A,21.561,257,A,24.195,A,21.901,263.9,A,21.54,70,A,0.671,212.6,A,0.52,357.6,A,0,0,A,0.596,111.9,A,0,0,A,0.318,228.9,A,0.153,305.9,A,0,0,A,0.382,125.2,A,0,0,A,0.147,22.7,A,0.067,301.2,A,0,0,A,0.219,262.7,A,0,0,A,0.043,22.7,A,0.119,301.2,A,0,0,A,0.038,262.7,A,0,0,A,0.389,356.4,A,0.305,356.6,A,0.283,4.7,A,0.239,225.1,A,0.285,A,0,A,595.807,A,0,A,A,0,0,OK,0,A
394980,2023/11/23,06:03:59,101,175/65R14           ,47062509,A,34.574,111,A,13.253,199.9,A,47.827,A,37.272,131.9,A,36.781,89.9,A,0.659,314,A,0.554,243.6,A,0,0,A,0.593,108.3,A,0,0,A,0.433,316.3,A,0.299,246.1,A,0,0,A,0.358,120.1,A,0,0,A,0.066,102.6,A,0.095,200.5,A,0,0,A,0.072,172.6,A,0,0,A,0.03,102.6,A,0.018,200.5,A,0,0,A,0.052,172.6,A,0,0,A,0.399,207.6,A,0.368,354.2,A,0.293,176.4,A,0.237,311.2,A,0.215,A,0,A,595.718,A,0,A,A,0,0,OK,0,A
394981,2023/11/23,06:04:27,101,175/65R14           ,47062432,A,33.19,25.4,A,13.75,341.3,A,46.94,A,44.109,12.9,A,25.213,47.7,A,0.486,328.1,A,0.705,161.4,A,0,0,A,0.856,171.9,A,0,0,A,0.302,308.4,A,0.437,184.4,A,0,0,A,0.762,111.8,A,0,0,A,0.083,118.1,A,0.198,328.2,A,0,0,A,0.207,308.4,A,0,0,A,0.037,118.1,A,0.027,328.2,A,0,0,A,0.017,308.7,A,0,0,A,0.327,219.8,A,0.271,250.2,A,0.222,137.5,A,0.173,137.2,A,0.359,A,0,A,596.04,A,0,A,A,0,0,OK,0,A
394982,2023/11/23,06:04:55,101,175/65R14           ,47062147,A,26.997,113.4,A,5.73,288.6,A,32.727,A,21.293,114.8,A,32.709,112.6,A,0.449,85.5,A,0.464,41.4,A,0,0,A,0.668,169.6,A,0,0,A,0.159,137.8,A,0.119,325.5,A,0,0,A,0.399,155.1,A,0,0,A,0.057,73.5,A,0.106,338.6,A,0,0,A,0.263,273.1,A,0,0,A,0.027,73.5,A,0.088,338.6,A,0,0,A,0.067,274,A,0,0,A,0.537,359.2,A,0.406,359.3,A,0.358,7.4,A,0.277,7.9,A,0.375,A,0,A,595.908,A,0,A,A,0,0,OK,0,A
394983,2023/11/23,06:05:25,101,175/65R14           ,47062415,A,26.746,13.5,A,12.392,338.2,A,39.137,A,37.543,2.5,A,18.12,36.8,A,0.532,319.7,A,0.457,357.5,A,0,0,A,0.654,167,A,0,0,A,0.251,308.8,A,0.086,210.1,A,0,0,A,0.199,120.8,A,0,0,A,0.109,157.6,A,0.187,14.5,A,0,0,A,0.262,339.1,A,0,0,A,0.018,157.6,A,0.022,14.5,A,0,0,A,0.054,339.1,A,0,0,A,0.391,103.4,A,0.193,244.5,A,0.315,94.7,A,0.283,217.4,A,0.402,A,0,A,595.81,A,0,A,A,0,0,OK,0,A
394984,2023/11/23,06:05:55,101,175/65R14           ,47062416,A,3.301,150.3,A,16.77,293.1,A,20.071,A,14.283,285,A,19.5,118.9,A,0.664,223.8,A,0.693,336,A,0,0,A,0.701,173.6,A,0,0,A,0.364,207.2,A,0.321,327.3,A,0,0,A,0.323,109.3,A,0,0,A,0.139,72.9,A,0.174,272.5,A,0,0,A,0.274,135.4,A,0,0,A,0.013,72.9,A,0.074,272.5,A,0,0,A,0.045,135,A,0,0,A,0.431,221.8,A,0.25,331.8,A,0.294,247.4,A,0.213,35.2,A,0.509,A,0,A,595.995,A,0,A,A,0,0,OK,0,A
394985,2023/11/23,06:06:26,101,175/65R14           ,47062196,A,7.963,310.8,A,9.8,277.6,A,17.763,A,17.033,292.4,A,5.363,43.4,A,0.49,10.4,A,0.579,86.2,A,0,0,A,0.628,166.1,A,0,0,A,0.202,337.8,A,0.241,67.5,A,0,0,A,0.235,96.8,A,0,0,A,0.096,63.1,A,0.046,86.8,A,0,0,A,0.15,4,A,0,0,A,0.029,63.1,A,0.057,86.8,A,0,0,A,0.051,4,A,0,0,A,0.4,309.6,A,0.344,99.1,A,0.262,284.6,A,0.32,95.5,A,0.328,A,0,A,596.18,A,0,A,A,0,0,OK,0,A
394986,2023/11/23,06:06:51,101,175/65R14           ,47062194,A,22.214,129.8,A,33.252,340.8,A,55.465,A,18.247,19.7,A,53.529,148.5,A,0.688,201.2,A,0.96,354.7,A,0,0,A,0.41,116.5,A,0,0,A,0.318,228.6,A,0.579,353.8,A,0,0,A,0.19,120.9,A,0,0,A,0.225,113.7,A,0.07,222.1,A,0,0,A,0.099,213.8,A,0,0,A,0.004,113.7,A,0.06,222.1,A,0,0,A,0.018,214.7,A,0,0,A,0.355,237.6,A,0.347,357.4,A,0.211,26.5,A,0.241,4,A,0.257,A,0,A,596.087,A,0,A,A,0,0,OK,0,A
394987,2023/11/23,06:07:18,101,175/65R14           ,47062631,A,18.13,68.4,A,16.689,322.3,A,34.82,A,20.953,18.5,A,27.847,103.6,A,0.24,48.6,A,0.517,2.7,A,0,0,A,0.856,176.2,A,0,0,A,0.054,42.9,A,0.044,71,A,0,0,A,0.312,135.5,A,0,0,A,0.079,195.6,A,0.141,12.5,A,0,0,A,0.372,340.9,A,0,0,A,0.012,195.6,A,0.057,12.5,A,0,0,A,0.019,340.9,A,0,0,A,0.275,155.2,A,0.256,249.8,A,0.24,235,A,0.262,259.9,A,0.522,A,0,A,595.996,A,0,A,A,0,0,OK,0,A
394988,2023/11/23,06:07:44,101,175/65R14           ,47062612,A,22.024,346.8,A,7.502,336.9,A,29.525,A,29.441,344.3,A,14.691,351.9,A,0.474,319.7,A,0.494,353.1,A,0,0,A,0.604,81.4,A,0,0,A,0.196,330.5,A,0.177,64,A,0,0,A,0.361,83.3,A,0,0,A,0.032,116.2,A,0.137,359.8,A,0,0,A,0.185,134.3,A,0,0,A,0.035,116.2,A,0.075,359.8,A,0,0,A,0.045,134.3,A,0,0,A,0.368,356,A,0.572,354.3,A,0.303,96.2,A,0.336,131.7,A,0.308,A,0,A,595.985,A,0,A,A,0,0,OK,0,A
394989,2023/11/23,06:08:17,101,175/65R14           ,47062200,A,21.53,21.3,A,15.792,282.2,A,37.322,A,24.587,342,A,28.659,54.3,A,0.705,357.4,A,0.655,358.7,A,0,0,A,0.446,116.2,A,0,0,A,0.381,0.6,A,0.166,134.8,A,0,0,A,0.188,78,A,0,0,A,0.144,175.4,A,0.201,358.9,A,0,0,A,0.089,42.6,A,0,0,A,0.037,175.4,A,0.057,358.9,A,0,0,A,0.032,42.6,A,0,0,A,0.298,106.1,A,0.38,358.8,A,0.348,165.1,A,0.266,165.4,A,0.317,A,0,A,595.857,A,0,A,A,0,0,OK,0,A
394990,2023/11/23,06:08:46,101,175/65R14           ,47062533,A,26.867,17.3,A,3.457,220.3,A,30.324,A,23.726,14,A,30.078,19.8,A,0.749,321.3,A,0.671,232.3,A,0,0,A,0.624,107.2,A,0,0,A,0.452,324.9,A,0.429,234.3,A,0,0,A,0.385,85.5,A,0,0,A,0.149,201.9,A,0.081,356.1,A,0,0,A,0.204,257.1,A,0,0,A,0.026,201.9,A,0.059,356.1,A,0,0,A,0.07,257.1,A,0,0,A,0.272,341.9,A,0.391,354.7,A,0.362,95.8,A,0.306,345.8,A,0.315,A,0,A,596.106,A,0,A,A,0,0,OK,0,A
394991,2023/11/23,06:09:13,101,175/65R14           ,47062650,A,16.925,159.3,A,19.122,259.6,A,36.047,A,23.14,213.6,A,27.726,116.5,A,0.615,308.1,A,0.639,1.2,A,0,0,A,0.616,170.4,A,0,0,A,0.398,273,A,0.23,284,A,0,0,A,0.356,82.3,A,0,0,A,0.155,197.1,A,0.211,356.5,A,0,0,A,0.283,327.5,A,0,0,A,0.017,197.1,A,0.039,356.5,A,0,0,A,0.073,327.5,A,0,0,A,0.412,52.6,A,0.276,106.2,A,0.325,276.6,A,0.285,99.2,A,0.385,A,0,A,596.195,A,0,A,A,0,0,OK,0,A
394992,2023/11/23,06:09:45,101,175/65R14           ,47062430,A,27.992,347.5,A,10.064,117.5,A,38.057,A,22.859,7.2,A,35.316,334.9,A,0.576,60.4,A,0.727,351.5,A,0,0,A,0.675,7.9,A,0,0,A,0.27,320.1,A,0.24,44.2,A,0,0,A,0.4,29.4,A,0,0,A,0.192,64.2,A,0.101,238.4,A,0,0,A,0.051,310.1,A,0,0,A,0.048,64.2,A,0.034,238.4,A,0,0,A,0.055,310.1,A,0,0,A,0.468,354.8,A,0.271,354,A,0.273,191.9,A,0.273,160.2,A,0.32,A,0,A,596.002,A,0,A,A,0,0,OK,0,A
394993,2023/11/23,06:10:13,101,175/65R14           ,47062187,A,12.142,80.7,A,15.297,279.8,A,27.439,A,5.517,325.9,A,27.063,91.4,A,0.477,118.6,A,0.762,290.8,A,0,0,A,0.536,167.9,A,0,0,A,0.282,145.6,A,0.306,254.5,A,0,0,A,0.197,149.3,A,0,0,A,0.072,199.1,A,0.112,310.2,A,0,0,A,0.248,306.7,A,0,0,A,0.021,199.1,A,0.033,310.2,A,0,0,A,0.014,307.2,A,0,0,A,0.302,70.8,A,0.481,355.2,A,0.308,105.6,A,0.461,86.3,A,0.345,A,0,A,595.951,A,0,A,A,0,0,OK,0,A
394994,2023/11/23,06:10:38,101,175/65R14           ,47062629,A,21.397,350.1,A,17.251,317.2,A,38.647,A,37.083,335.5,A,11.647,43.7,A,0.375,239.8,A,0.759,345.1,A,0,0,A,0.572,98.9,A,0,0,A,0.102,281.9,A,0.274,293.9,A,0,0,A,0.157,96.5,A,0,0,A,0.076,135.9,A,0.185,334.1,A,0,0,A,0.235,218.9,A,0,0,A,0.017,135.9,A,0.046,334.1,A,0,0,A,0.03,218.8,A,0,0,A,0.555,346.5,A,0.371,345.6,A,0.378,338.7,A,0.364,339.3,A,0.362,A,0,A,595.884,A,0,A,A,0,0,OK,0,A
394995,2023/11/23,06:11:08,101,175/65R14           ,47062335,A,10.815,258.6,A,14.856,179,A,25.671,A,19.885,211.3,A,16.73,319.5,A,0.875,348,A,0.442,129.1,A,0,0,A,0.736,116.7,A,0,0,A,0.468,312.1,A,0.212,157.7,A,0,0,A,0.558,120.5,A,0,0,A,0.121,332.1,A,0.097,13.4,A,0,0,A,0.142,28.5,A,0,0,A,0.048,332.1,A,0.045,13.4,A,0,0,A,0.118,28.4,A,0,0,A,0.479,347.4,A,0.312,347.6,A,0.354,90.7,A,0.333,270.1,A,0.307,A,0,A,595.841,A,0,A,A,0,0,OK,0,A
394996,2023/11/23,06:11:38,101,175/65R14           ,47062651,A,31.905,103.3,A,10.178,194.9,A,42.083,A,33.216,121.1,A,33.76,85.7,A,0.691,310.4,A,0.769,245.6,A,0,0,A,0.623,165.5,A,0,0,A,0.487,40.3,A,0.254,267.5,A,0,0,A,0.448,108.6,A,0,0,A,0.079,233.5,A,0.26,56.3,A,0,0,A,0.197,308.5,A,0,0,A,0.034,233.5,A,0.054,56.3,A,0,0,A,0.05,308.3,A,0,0,A,0.41,309.9,A,0.278,250,A,0.322,279,A,0.235,324.9,A,0.368,A,0,A,596.289,A,0,A,A,0,0,OK,0,A
